Name;Alter;Politische Orientierung;Bildungsabschluss;Soziales;Wohnlage;CO2-Fußabdruck
Walfried;36;Mitte;Ausbildung;0;Kleinstadt;7.5
Gitte;49;Mitte;Ausbildung;2;Kleinstadt;8.0
Nuran;56;Links;Ausbildung;0;Großstadt;7.5
Bartholomäus;29;Mitte;Ausbildung;1;Großstadt;10.0
Marie-Therese;50;Mitte;Diplom;3;Großstadt;5.0
Paola;56;Mitte;Diplom;0;Ländlich;10.0
Sylvana;57;Rechts;Fachschulabschluss;0;Großstadt;7.5
Ercan;36;Mitte;Ausbildung;1;Großstadt;8.0
Victoria;36;Links;Diplom;0;Großstadt;7.0
Anna-Luise;38;Mitte;Diplom;1;Großstadt;7.0
Dietmar;55;Links;Fachschulabschluss;0;Kleinstadt;7.0
Hans Peter;46;Mitte;ohne;1;Großstadt;7.5
Arthur;56;Links;Fachschulabschluss;0;Kleinstadt;6.0
Jo;47;Mitte;Ausbildung;2;Großstadt;5.5
Brita;54;Mitte;Fachschulabschluss;0;Kleinstadt;7.5
Renato;77;Links;Ausbildung;2;Großstadt;9.0
Karl-Jürgen;23;Mitte;ohne;0;Großstadt;10.5
Ilona;72;Rechts;ohne;0;Großstadt;8.5
Norma;36;Mitte;Ausbildung;0;Ländlich;9.5
Birthe;49;Links;Fachschulabschluss;0;Großstadt;8.5
Christos;26;Links;Master;2;Großstadt;9.5
Luisa;55;Links;Diplom;0;Großstadt;7.5
Jobst;71;Mitte;Diplom;0;Kleinstadt;8.5
Henri;73;Mitte;Ausbildung;0;Ländlich;9.5
Magdalene;38;Mitte;Fachschulabschluss;2;Großstadt;9.0
Sophie;37;Mitte;Ausbildung;2;Kleinstadt;8.0
Gisela;57;Mitte;Ausbildung;3;Großstadt;9.0
Friedhold;70;Mitte;ohne;0;Vorort;8.5
Fernando;66;Mitte;Fachschulabschluss;0;Kleinstadt;10.5
Jovan;44;Mitte;Ausbildung;0;Großstadt;7.0
Pia;24;Rechts;Ausbildung;0;Großstadt;9.0
Gebhard;43;Mitte;Ausbildung;1;Großstadt;5.5
Kasimir;69;Rechts;Fachschulabschluss;0;Großstadt;9.5
Curt;34;Rechts;Bachelor;0;Großstadt;9.0
Walter;32;Mitte;Fachschulabschluss;0;Großstadt;9.0
Ria;30;Rechts;Ausbildung;0;Kleinstadt;8.5
Erica;25;Mitte;Ausbildung;2;Großstadt;8.0
Nuri;52;Rechts;Fachschulabschluss;2;Großstadt;6.5
Alice;26;Mitte;Ausbildung;0;Vorort;9.0
Viviane;54;Mitte;Ausbildung;1;Großstadt;7.0
Valeska;42;Mitte;ohne;3;Großstadt;6.0
Carin;20;Mitte;Ausbildung;0;Großstadt;9.0
Elsa;63;Links;Ausbildung;0;Großstadt;7.5
Sevim;76;Mitte;ohne;1;Großstadt;7.5
Pierre;59;Mitte;Ausbildung;0;Großstadt;11.0
Hannelore;61;Mitte;Ausbildung;2;Kleinstadt;7.0
Willfried;52;Mitte;Ausbildung;2;Großstadt;6.0
Henrik;71;Rechts;Ausbildung;1;Kleinstadt;8.0
Alexandre;74;Mitte;Fachschulabschluss;0;Kleinstadt;9.5
Claus;37;Rechts;Diplom;0;Kleinstadt;12.0
Jochem;54;Mitte;Fachschulabschluss;0;Ländlich;9.0
Lotte;54;Mitte;Diplom;0;Großstadt;9.5
Salih;56;Mitte;Diplom;0;Vorort;7.5
Magret;32;Rechts;Master;0;Kleinstadt;9.0
Kathi;67;Mitte;Fachschulabschluss;0;Großstadt;9.5
Kristin;68;Mitte;ohne;1;Großstadt;6.0
Slobodan;60;Mitte;ohne;0;Kleinstadt;8.0
Margaretha;46;Mitte;Ausbildung;0;Großstadt;8.0
Lucie;43;Rechts;Ausbildung;0;Großstadt;8.5
Hannelore;38;Mitte;Ausbildung;0;Kleinstadt;10.0
Jeannette;27;Links;Bachelor;0;Großstadt;8.0
Anne-Rose;52;Mitte;Ausbildung;1;Kleinstadt;9.0
Christos;38;Mitte;Ausbildung;1;Großstadt;6.0
Sibylla;49;Mitte;ohne;0;Großstadt;7.5
Joana;23;Rechts;ohne;1;Großstadt;6.5
Edda;30;Mitte;Ausbildung;0;Großstadt;9.0
Reinhart;20;Mitte;Master;2;Großstadt;6.5
Louis;43;Mitte;Ausbildung;1;Großstadt;7.5
Johann;64;Mitte;Ausbildung;1;Ländlich;11.5
Annekatrin;55;Mitte;Ausbildung;1;Kleinstadt;9.5
Paulina;69;Mitte;Ausbildung;1;Vorort;10.0
Donata;76;Mitte;Fachschulabschluss;2;Kleinstadt;7.0
Patric;54;Mitte;Ausbildung;0;Großstadt;7.5
Katy;37;Mitte;Ausbildung;0;Kleinstadt;7.5
Conrad;30;Links;Bachelor;1;Großstadt;8.5
Lambert;40;Mitte;Fachschulabschluss;0;Großstadt;6.0
Carola;25;Rechts;Bachelor;0;Großstadt;9.5
Florence;68;Mitte;ohne;2;Kleinstadt;7.5
Janin;32;Mitte;Ausbildung;0;Kleinstadt;7.5
Jozef;58;Mitte;Ausbildung;2;Kleinstadt;7.0
Janos;38;Rechts;ohne;3;Großstadt;7.5
Josef;73;Links;Ausbildung;0;Großstadt;5.5
Torsten;48;Mitte;Ausbildung;1;Kleinstadt;9.0
Hans-H.;57;Mitte;Ausbildung;2;Großstadt;8.5
Annika;21;Mitte;ohne;0;Großstadt;7.5
Hans-Gerd;26;Mitte;Ausbildung;0;Kleinstadt;9.5
Jonas;41;Mitte;Fachschulabschluss;2;Kleinstadt;9.5
Michaela;53;Mitte;Promotion;2;Vorort;7.0
Lucie;30;Links;Diplom;3;Großstadt;7.5
Hans-Willi;62;Mitte;Ausbildung;1;Großstadt;7.5
Marlies;78;Mitte;Diplom;0;Großstadt;8.0
Hans-Rainer;60;Links;Diplom;3;Großstadt;4.5
Jobst;45;Mitte;Ausbildung;0;Großstadt;10.5
Natalija;52;Mitte;Ausbildung;1;Kleinstadt;8.5
Pierre;29;Rechts;Ausbildung;1;Großstadt;6.5
Hans-Michael;32;Mitte;Ausbildung;2;Kleinstadt;8.0
Burghard;32;Links;ohne;2;Großstadt;5.0
Almut;72;Links;Ausbildung;2;Kleinstadt;8.0
Bernd-Dieter;36;Mitte;ohne;1;Großstadt;6.0
Gretl;25;Mitte;Ausbildung;0;Ländlich;9.5
Vinzenz;20;Mitte;Ausbildung;0;Großstadt;7.0
Liesel;43;Mitte;Promotion;1;Großstadt;6.0
Kathy;47;Mitte;Ausbildung;0;Ländlich;9.5
Hans-Joachim;75;Links;Diplom;0;Ländlich;11.0
Klaus-Dieter;50;Mitte;ohne;0;Ländlich;9.5
Joana;26;Mitte;Bachelor;0;Ländlich;8.5
Hans-Bernd;56;Mitte;Ausbildung;2;Großstadt;7.5
Liesel;74;Mitte;Ausbildung;0;Großstadt;7.0
Saskia;66;Mitte;Fachschulabschluss;1;Kleinstadt;6.5
Heiko;73;Links;ohne;1;Ländlich;8.5
Alida;23;Mitte;ohne;2;Kleinstadt;8.0
Edeltraud;37;Mitte;Diplom;0;Großstadt;9.5
Cathrin;54;Mitte;Diplom;0;Großstadt;9.0
Wolfgang;54;Mitte;Diplom;0;Großstadt;8.0
Sönke;74;Mitte;ohne;0;Kleinstadt;10.0
Karl-Peter;63;Rechts;Ausbildung;0;Großstadt;8.0
Karl-Friedrich;48;Rechts;ohne;0;Großstadt;4.5
Irmhild;32;Mitte;Ausbildung;1;Großstadt;6.0
Johanna;60;Mitte;Fachschulabschluss;0;Kleinstadt;9.0
Dorothe;48;Links;Diplom;0;Großstadt;8.5
Jan;77;Rechts;Ausbildung;0;Vorort;9.0
Amir;59;Rechts;ohne;0;Kleinstadt;10.5
Agnieszka;67;Mitte;ohne;1;Großstadt;6.0
Mohammad;44;Mitte;Ausbildung;1;Großstadt;9.5
Danny;59;Rechts;Ausbildung;0;Großstadt;8.0
Constantin;66;Mitte;Diplom;0;Kleinstadt;7.0
Arnd;31;Mitte;Bachelor;0;Großstadt;7.0
Hans-Herbert;42;Rechts;Ausbildung;1;Großstadt;5.5
Randolf;29;Mitte;Bachelor;2;Kleinstadt;7.0
Johanne;51;Mitte;ohne;0;Ländlich;8.5
Christian;39;Mitte;Bachelor;0;Kleinstadt;8.0
Gerti;61;Mitte;Diplom;0;Großstadt;7.5
Olav;20;Mitte;Fachschulabschluss;2;Kleinstadt;8.0
Heinz;71;Links;Ausbildung;2;Großstadt;7.5
Gordana;42;Mitte;Diplom;1;Kleinstadt;5.5
Marta;50;Mitte;Fachschulabschluss;0;Kleinstadt;7.0
Anita;71;Mitte;ohne;0;Großstadt;9.5
Solveig;49;Mitte;Ausbildung;1;Großstadt;7.0
Linda;47;Mitte;Diplom;2;Großstadt;5.0
Anatoli;52;Mitte;Ausbildung;0;Großstadt;9.5
Marieluise;24;Mitte;ohne;0;Ländlich;9.0
Marie-Therese;35;Rechts;ohne;0;Großstadt;6.5
Renata;50;Mitte;Fachschulabschluss;0;Großstadt;5.5
Beate;31;Links;ohne;2;Großstadt;5.0
Eugenia;35;Rechts;Ausbildung;1;Kleinstadt;8.0
Henrike;50;Links;Ausbildung;2;Großstadt;7.0
Ellen;63;Mitte;Ausbildung;0;Kleinstadt;7.0
Zehra;43;Mitte;ohne;3;Großstadt;5.0
Else;25;Mitte;Ausbildung;0;Kleinstadt;9.0
Monika;50;Mitte;Ausbildung;0;Kleinstadt;8.5
Willibald;58;Mitte;Diplom;0;Ländlich;9.0
Ayten;60;Mitte;Diplom;0;Kleinstadt;8.5
Berndt;42;Mitte;Diplom;0;Ländlich;10.0
Jakob;45;Mitte;Diplom;0;Großstadt;5.0
Sandro;70;Mitte;Diplom;1;Kleinstadt;8.0
Abdul;33;Mitte;Ausbildung;2;Kleinstadt;10.0
Marie-Therese;48;Mitte;Ausbildung;3;Großstadt;6.0
Gundel;22;Links;Fachschulabschluss;0;Großstadt;8.0
Aneta;74;Mitte;Ausbildung;1;Großstadt;6.5
Mechtild;79;Links;Ausbildung;1;Großstadt;7.5
Hans-Wolfgang;56;Mitte;Ausbildung;0;Ländlich;8.0
Detlev;70;Mitte;Diplom;0;Großstadt;6.0
Patrik;51;Rechts;Ausbildung;0;Großstadt;7.5
Klaas;68;Mitte;ohne;0;Großstadt;7.0
Zeynep;79;Mitte;Ausbildung;0;Kleinstadt;10.5
José;37;Mitte;Fachschulabschluss;1;Großstadt;8.5
Leopold;44;Mitte;ohne;0;Großstadt;9.0
Christos;27;Mitte;ohne;0;Ländlich;10.5
Utz;52;Mitte;Ausbildung;0;Großstadt;8.0
Muzaffer;32;Mitte;Fachschulabschluss;0;Großstadt;5.5
Hilmar;75;Mitte;Fachschulabschluss;3;Großstadt;8.5
Annita;65;Mitte;Ausbildung;0;Großstadt;9.5
Vincent;26;Mitte;ohne;0;Vorort;8.5
Herrmann;28;Links;Fachschulabschluss;1;Vorort;8.0
Sofie;75;Links;Fachschulabschluss;3;Kleinstadt;7.5
Thilo;56;Mitte;Fachschulabschluss;3;Großstadt;6.5
Arnulf;43;Mitte;Diplom;1;Großstadt;9.0
Tibor;38;Mitte;Ausbildung;0;Vorort;10.5
Kay-Uwe;49;Mitte;Ausbildung;0;Ländlich;9.0
Dunja;36;Mitte;Ausbildung;0;Vorort;8.5
Katja;36;Rechts;Ausbildung;0;Großstadt;8.5
Zdravko;25;Links;Ausbildung;0;Kleinstadt;7.5
Ottmar;33;Rechts;Ausbildung;1;Großstadt;7.0
Lothar;72;Mitte;Ausbildung;2;Vorort;6.5
Angelo;30;Mitte;Bachelor;1;Ländlich;10.0
Ilhan;42;Links;Diplom;1;Kleinstadt;9.5
German;26;Mitte;ohne;0;Großstadt;7.0
Claire;63;Links;Fachschulabschluss;2;Großstadt;8.0
Sina;30;Mitte;Ausbildung;0;Ländlich;11.5
Hans Peter;69;Rechts;Ausbildung;0;Kleinstadt;9.5
Paul;71;Rechts;Ausbildung;0;Großstadt;7.5
Stanislav;57;Rechts;Ausbildung;0;Großstadt;7.5
Isabella;72;Mitte;Diplom;1;Großstadt;6.0
Kai-Uwe;27;Mitte;Diplom;0;Großstadt;7.0
Sandor;22;Links;Diplom;0;Großstadt;6.5
Meral;70;Mitte;Ausbildung;0;Kleinstadt;9.0
Hildegard;32;Mitte;Ausbildung;2;Großstadt;8.0
Daniele;34;Mitte;Fachschulabschluss;0;Großstadt;6.5
Jörn;57;Mitte;Diplom;1;Großstadt;7.0
Jolanda;27;Links;Fachschulabschluss;2;Großstadt;7.0
Inna;71;Mitte;Ausbildung;0;Kleinstadt;7.5
Friedlinde;35;Mitte;Fachschulabschluss;3;Großstadt;7.5
Madeleine;36;Mitte;Diplom;2;Ländlich;9.0
Elsbeth;26;Mitte;Ausbildung;0;Großstadt;8.5
Käte;79;Mitte;Ausbildung;0;Großstadt;7.5
Gaby;54;Rechts;Ausbildung;0;Ländlich;10.5
Marie;32;Rechts;Fachschulabschluss;0;Großstadt;7.0
Dominic;22;Mitte;Bachelor;3;Großstadt;4.5
Sylke;53;Mitte;Ausbildung;3;Ländlich;7.0
Ottilie;40;Mitte;Diplom;0;Kleinstadt;9.0
Änne;48;Mitte;Fachschulabschluss;0;Ländlich;10.5
Zeljko;42;Mitte;Ausbildung;2;Großstadt;5.5
Wladimir;62;Mitte;Diplom;2;Großstadt;7.5
Fatma;30;Mitte;Ausbildung;0;Ländlich;11.0
Stjepan;70;Mitte;ohne;0;Ländlich;10.0
Arne;78;Mitte;Fachschulabschluss;1;Großstadt;10.0
Bertha;34;Mitte;Diplom;0;Großstadt;9.5
Gerald;40;Links;Ausbildung;0;Großstadt;8.0
Willibald;40;Mitte;Ausbildung;0;Großstadt;7.0
Harriet;64;Mitte;Ausbildung;1;Ländlich;7.5
Gertraut;44;Mitte;Ausbildung;0;Großstadt;7.5
Hermann-Josef;42;Mitte;Diplom;2;Kleinstadt;6.5
Gabriela;28;Mitte;Fachschulabschluss;0;Kleinstadt;7.5
Kristina;20;Mitte;ohne;1;Ländlich;8.0
Alf;20;Mitte;Ausbildung;0;Großstadt;8.5
Franziska;74;Mitte;Diplom;0;Großstadt;8.0
Emanuel;46;Mitte;Promotion;0;Großstadt;7.0
Salvatore;25;Mitte;ohne;0;Großstadt;9.0
Mijo;51;Mitte;Diplom;0;Großstadt;7.5
Ivan;54;Links;Diplom;0;Großstadt;7.5
Mareike;53;Mitte;Ausbildung;0;Ländlich;10.5
Corina;47;Mitte;Ausbildung;0;Großstadt;8.0
Celal;21;Mitte;Ausbildung;1;Großstadt;5.5
Kemal;73;Mitte;Fachschulabschluss;0;Großstadt;7.5
Hannes;25;Mitte;Ausbildung;0;Kleinstadt;7.5
Käte;48;Mitte;Ausbildung;0;Großstadt;5.5
Hedda;49;Mitte;Ausbildung;0;Ländlich;12.0
Wolf;30;Mitte;Master;0;Ländlich;8.5
Leif;63;Mitte;Diplom;1;Großstadt;6.5
Traude;52;Links;ohne;3;Kleinstadt;8.0
Emilie;70;Mitte;Diplom;1;Großstadt;9.0
Winfried;59;Mitte;Ausbildung;0;Großstadt;9.5
Bärbel;39;Mitte;ohne;0;Ländlich;8.5
Tilman;73;Mitte;ohne;3;Großstadt;6.0
Carin;43;Mitte;ohne;1;Großstadt;6.5
Heinz-Willi;40;Rechts;ohne;0;Großstadt;10.0
Elwira;34;Mitte;Diplom;1;Großstadt;8.0
Erdogan;60;Mitte;Fachschulabschluss;0;Kleinstadt;10.0
Torben;60;Links;Diplom;1;Großstadt;8.5
Udo;48;Rechts;Ausbildung;0;Großstadt;6.0
Niels;68;Mitte;Diplom;2;Großstadt;8.0
Cäcilia;23;Mitte;ohne;0;Großstadt;9.5
Cathleen;44;Mitte;Ausbildung;0;Kleinstadt;7.0
Myriam;68;Links;ohne;0;Großstadt;7.5
Margareta;62;Mitte;ohne;1;Kleinstadt;8.5
Lydia;29;Links;Ausbildung;0;Ländlich;9.5
Frithjof;31;Links;Diplom;0;Großstadt;6.5
Nico;60;Mitte;Ausbildung;1;Kleinstadt;6.5
Irmi;22;Mitte;ohne;0;Großstadt;7.5
Hanns;65;Links;Ausbildung;0;Großstadt;9.5
Beatrix;22;Links;ohne;2;Großstadt;8.0
Holger;74;Mitte;ohne;0;Großstadt;9.5
Irmingard;34;Rechts;ohne;0;Großstadt;7.0
Caren;24;Rechts;ohne;1;Ländlich;10.5
Katja;70;Mitte;Ausbildung;0;Großstadt;9.5
Urban;34;Links;Ausbildung;0;Großstadt;10.0
Marta;52;Links;Ausbildung;0;Großstadt;9.0
Dennis;46;Links;Ausbildung;2;Vorort;8.0
Cecilia;20;Mitte;Ausbildung;0;Großstadt;8.5
Susann;38;Mitte;Ausbildung;1;Kleinstadt;8.5
Hans-Eberhard;70;Mitte;Diplom;1;Kleinstadt;7.5
Siegbert;55;Mitte;Ausbildung;0;Großstadt;7.5
Geza;27;Mitte;Fachschulabschluss;0;Kleinstadt;10.0
Victoria;26;Mitte;ohne;0;Großstadt;6.5
Rafael;59;Mitte;Ausbildung;0;Großstadt;8.0
Rupert;53;Rechts;ohne;0;Kleinstadt;7.0
Anny;65;Links;Ausbildung;1;Großstadt;7.5
Tanja;56;Mitte;Ausbildung;0;Großstadt;7.0
Hans-Heinrich;58;Mitte;Ausbildung;0;Kleinstadt;9.5
Willy;79;Mitte;Ausbildung;0;Großstadt;8.5
Freya;44;Mitte;Ausbildung;1;Großstadt;10.5
Bernhardine;20;Mitte;Ausbildung;1;Kleinstadt;8.5
Josef;33;Mitte;Ausbildung;0;Kleinstadt;7.0
Alf;51;Mitte;Ausbildung;0;Großstadt;8.0
Dominic;20;Rechts;Ausbildung;1;Ländlich;8.0
Ljubica;40;Mitte;ohne;0;Großstadt;6.5
Hella;31;Mitte;Ausbildung;0;Großstadt;8.5
Hans-Henning;31;Links;ohne;2;Kleinstadt;5.5
Regina;23;Mitte;ohne;0;Großstadt;10.5
Anica;45;Links;Ausbildung;0;Kleinstadt;10.5
Deborah;69;Mitte;ohne;1;Ländlich;10.5
Kunigunde;34;Mitte;Ausbildung;1;Großstadt;7.0
Henry;58;Mitte;Ausbildung;0;Großstadt;8.5
Gislinde;69;Mitte;Ausbildung;1;Großstadt;8.5
Heike;59;Mitte;ohne;0;Großstadt;8.0
Hagen;78;Mitte;ohne;2;Großstadt;5.0
Kristine;31;Mitte;Diplom;0;Großstadt;8.5
Tassilo;65;Mitte;Ausbildung;0;Kleinstadt;9.0
Hilmar;74;Rechts;Ausbildung;1;Kleinstadt;8.0
Karl-Ernst;51;Rechts;Diplom;1;Ländlich;7.5
Axel;50;Links;Ausbildung;1;Kleinstadt;7.5
Hermine;67;Rechts;Ausbildung;0;Ländlich;9.0
Gerold;31;Mitte;ohne;1;Großstadt;6.5
Deborah;40;Mitte;Ausbildung;2;Großstadt;6.5
Giuseppina;59;Mitte;Ausbildung;0;Großstadt;7.5
Sigismund;41;Mitte;Ausbildung;0;Kleinstadt;5.5
Janett;37;Mitte;Diplom;0;Großstadt;8.0
Carl;76;Mitte;ohne;0;Großstadt;7.0
Ahmet;45;Rechts;Ausbildung;0;Kleinstadt;8.5
Katherina;45;Mitte;Ausbildung;1;Kleinstadt;7.5
Roland;36;Links;Ausbildung;0;Großstadt;8.5
Melanie;25;Mitte;ohne;0;Großstadt;8.5
Hanni;67;Mitte;Ausbildung;1;Kleinstadt;6.0
Dorle;74;Mitte;Ausbildung;2;Ländlich;7.5
Cetin;67;Mitte;ohne;2;Großstadt;7.5
Melissa;22;Mitte;Fachschulabschluss;0;Ländlich;10.0
Nancy;58;Links;Ausbildung;2;Großstadt;6.5
Heinfried;32;Mitte;Diplom;0;Kleinstadt;9.5
Rosita;21;Mitte;Ausbildung;1;Großstadt;8.0
Janin;63;Mitte;Ausbildung;1;Kleinstadt;10.5
Nadeshda;44;Mitte;Ausbildung;0;Kleinstadt;7.0
Dimitri;28;Links;Ausbildung;1;Großstadt;7.5
Bekir;64;Mitte;ohne;0;Kleinstadt;9.0
Gina;62;Mitte;Ausbildung;1;Großstadt;7.5
Sybille;44;Mitte;Ausbildung;0;Ländlich;10.0
Annelies;37;Mitte;ohne;2;Großstadt;5.5
Paola;28;Mitte;Ausbildung;1;Großstadt;7.5
Karl-Heinrich;53;Mitte;Ausbildung;2;Kleinstadt;8.5
Frida;64;Links;Ausbildung;0;Großstadt;7.5
Helmuth;49;Mitte;Ausbildung;0;Großstadt;9.5
Diana;74;Mitte;Fachschulabschluss;0;Großstadt;9.5
Vitali;55;Mitte;Ausbildung;1;Vorort;7.0
Marieluise;78;Mitte;Fachschulabschluss;0;Großstadt;7.5
Jörgen;72;Mitte;ohne;0;Kleinstadt;8.0
Sabine;31;Mitte;Ausbildung;0;Großstadt;9.0
Gertraut;35;Links;ohne;2;Großstadt;7.5
Miguel;64;Rechts;ohne;0;Ländlich;9.0
Kuno;54;Mitte;Ausbildung;0;Großstadt;6.5
Annekatrin;24;Mitte;Master;1;Kleinstadt;5.0
Theresia;45;Links;Ausbildung;2;Großstadt;5.0
Cornelius;43;Links;ohne;2;Großstadt;5.5
Susana;24;Mitte;Bachelor;0;Vorort;9.5
Irmgard;52;Mitte;Promotion;1;Kleinstadt;9.0
Constanze;48;Mitte;Ausbildung;2;Großstadt;9.5
Klaus-Ulrich;54;Mitte;Diplom;0;Großstadt;6.5
Stefani;23;Mitte;ohne;0;Großstadt;7.0
Melitta;59;Links;Ausbildung;3;Großstadt;4.0
Sarina;44;Mitte;Diplom;1;Kleinstadt;7.0
Pius;64;Mitte;Ausbildung;2;Ländlich;7.0
Josefa;65;Mitte;Ausbildung;0;Großstadt;8.0
Stanislav;65;Rechts;Ausbildung;1;Ländlich;10.5
Sönke;27;Rechts;Fachschulabschluss;2;Großstadt;9.5
Hans Peter;69;Links;ohne;3;Vorort;8.0
Siegbert;63;Mitte;ohne;0;Großstadt;8.5
Aribert;58;Rechts;Ausbildung;0;Kleinstadt;7.0
Swen;27;Mitte;Ausbildung;1;Großstadt;8.5
Rolf;49;Mitte;Ausbildung;0;Ländlich;10.0
Heinz-Dieter;36;Mitte;Diplom;2;Großstadt;6.5
Janus;37;Rechts;Diplom;1;Kleinstadt;7.0
Edith;67;Rechts;Fachschulabschluss;0;Kleinstadt;7.0
Nada;29;Mitte;Bachelor;0;Kleinstadt;10.5
Carl-Heinz;53;Mitte;Fachschulabschluss;1;Ländlich;8.5
Carmine;39;Mitte;Ausbildung;0;Kleinstadt;9.0
Friedo;39;Mitte;Diplom;0;Ländlich;11.0
Stilla;37;Rechts;Ausbildung;1;Ländlich;7.5
Erica;59;Mitte;Diplom;0;Ländlich;8.5
Louise;30;Rechts;Ausbildung;1;Ländlich;7.0
Emine;46;Mitte;ohne;0;Ländlich;8.5
Cathleen;57;Links;Fachschulabschluss;1;Großstadt;7.5
Saban;33;Mitte;Fachschulabschluss;0;Kleinstadt;8.0
Claas;72;Mitte;Ausbildung;0;Großstadt;9.0
Henryk;51;Mitte;Diplom;2;Kleinstadt;7.0
Waltraud;66;Mitte;Fachschulabschluss;1;Großstadt;8.0
Alexander;65;Links;Ausbildung;0;Großstadt;7.0
Birgitt;78;Mitte;ohne;1;Großstadt;9.5
Wolf-Dietrich;36;Mitte;Fachschulabschluss;0;Großstadt;6.5
Detlef;79;Mitte;ohne;0;Großstadt;5.5
Cornelia;42;Rechts;Ausbildung;0;Ländlich;10.0
Karl-Friedrich;26;Mitte;ohne;0;Kleinstadt;9.0
Bozena;40;Mitte;ohne;0;Ländlich;10.5
John;52;Mitte;Ausbildung;0;Großstadt;9.0
Roger;23;Rechts;Ausbildung;1;Kleinstadt;8.5
Polina;79;Mitte;ohne;0;Ländlich;7.5
Hans-H.;25;Mitte;Ausbildung;3;Großstadt;6.0
Therese;47;Mitte;Ausbildung;0;Kleinstadt;8.0
Karl-Jürgen;38;Links;Ausbildung;0;Kleinstadt;5.5
Bernd-Dieter;46;Mitte;ohne;0;Großstadt;9.5
Dimitrios;56;Mitte;Ausbildung;1;Kleinstadt;9.0
Änne;72;Mitte;Ausbildung;0;Großstadt;8.0
Mariusz;45;Rechts;Ausbildung;0;Ländlich;9.0
Carsten;77;Mitte;Ausbildung;1;Kleinstadt;7.5
Claus-Peter;33;Mitte;Fachschulabschluss;0;Großstadt;7.5
Klemens;72;Links;Fachschulabschluss;1;Großstadt;10.5
Olav;60;Links;ohne;2;Ländlich;8.0
Carlo;39;Mitte;Diplom;1;Kleinstadt;8.5
Dursun;53;Links;Ausbildung;2;Kleinstadt;6.5
Axel;46;Mitte;Diplom;0;Großstadt;9.0
Marcella;47;Mitte;Fachschulabschluss;1;Großstadt;7.0
Manuela;73;Rechts;Diplom;0;Großstadt;7.0
Philippe;40;Mitte;Diplom;1;Kleinstadt;10.5
Michelle;76;Rechts;Ausbildung;0;Ländlich;11.5
Bärbel;37;Mitte;Master;2;Vorort;7.5
Diether;58;Mitte;Ausbildung;0;Großstadt;8.5
Michel;79;Mitte;Diplom;0;Kleinstadt;9.5
Erich;68;Mitte;Ausbildung;1;Großstadt;9.0
Birthe;79;Mitte;Ausbildung;0;Großstadt;10.5
Gisbert;21;Mitte;Ausbildung;0;Kleinstadt;10.5
Raissa;34;Mitte;Bachelor;1;Großstadt;5.0
Heinrich;51;Mitte;Ausbildung;0;Großstadt;9.0
Ansgar;42;Mitte;Diplom;1;Vorort;8.0
Hülya;49;Links;Fachschulabschluss;1;Großstadt;9.0
Melita;33;Mitte;ohne;0;Großstadt;8.0
Miroslawa;55;Mitte;Ausbildung;1;Großstadt;6.0
Knud;52;Mitte;Ausbildung;0;Kleinstadt;9.5
Hans-Günter;74;Mitte;ohne;0;Kleinstadt;9.5
Horst-Günter;49;Rechts;ohne;0;Großstadt;8.5
Marion;41;Mitte;Promotion;1;Kleinstadt;8.5
Wladimir;20;Links;ohne;3;Ländlich;7.5
Tassilo;68;Mitte;Diplom;0;Ländlich;8.5
Arnd;54;Mitte;Ausbildung;1;Großstadt;8.0
Gudrun;37;Mitte;Ausbildung;0;Großstadt;8.0
Samuel;66;Mitte;Fachschulabschluss;0;Kleinstadt;6.0
Swantje;61;Mitte;Fachschulabschluss;2;Ländlich;8.5
Carola;46;Mitte;ohne;0;Großstadt;8.0
Dimitrios;46;Rechts;Fachschulabschluss;0;Großstadt;8.5
Catrin;46;Mitte;Ausbildung;1;Kleinstadt;6.5
Sylvester;69;Links;Fachschulabschluss;1;Großstadt;6.5
Baptist;76;Mitte;ohne;0;Großstadt;9.0
Loretta;45;Rechts;Ausbildung;0;Großstadt;9.0
Adolf;68;Mitte;Ausbildung;0;Großstadt;9.0
Ismet;58;Links;ohne;2;Großstadt;7.5
Karolina;46;Mitte;Promotion;0;Kleinstadt;8.0
Jonas;64;Mitte;Ausbildung;1;Ländlich;10.0
Nikolaj;59;Mitte;Ausbildung;0;Ländlich;9.5
Bernd-Dieter;45;Mitte;Fachschulabschluss;0;Ländlich;9.0
Loretta;61;Mitte;Fachschulabschluss;3;Großstadt;9.5
Bert;51;Links;Diplom;0;Großstadt;10.5
Tomas;54;Mitte;Fachschulabschluss;0;Kleinstadt;10.5
Karl-Ernst;70;Mitte;Diplom;0;Kleinstadt;6.5
Burkard;59;Mitte;Diplom;2;Großstadt;6.0
Annekatrin;41;Links;Diplom;1;Großstadt;7.0
Philomena;51;Mitte;Ausbildung;0;Vorort;8.0
Alicia;35;Mitte;ohne;1;Großstadt;6.5
Karla;51;Mitte;Diplom;0;Großstadt;10.0
Claudio;33;Mitte;Fachschulabschluss;0;Ländlich;10.0
Frida;69;Mitte;Ausbildung;0;Großstadt;10.0
Hellmuth;60;Mitte;Ausbildung;1;Kleinstadt;9.0
Ricardo;30;Mitte;Ausbildung;0;Großstadt;9.5
Renate;22;Rechts;Ausbildung;0;Großstadt;7.5
Hildegart;47;Rechts;Ausbildung;0;Großstadt;7.5
